"user_id","gender","home_country","home_city","months_since_sign_up","has_children","is_married","is_family","age","age_group","avg_days_from_res_to_trip","total_number_of_sessions","total_number_of_page_clicks","total_session_duration_in_minutes","total_trips","total_discounted_trips","total_hotel_discounted_trips","total_flight_discounted_trips","total_cancelled_trips","total_flights","return_flights","total_hotel_res","total_paid_for_flights_before_disc","avg_paid_for_flights_before_disc","total_paid_for_flights_after_disc","avg_paid_for_flights_after_disc","total_disc_for_flights","avg_disc_for_flight","avg_disc_perc_for_flight","avg_disc_perc_for_hotel","total_paid_for_hotels_before_disc","avg_paid_for_hotels_before_disc","total_paid_for_hotels_after_disc","avg_paid_for_hotels_after_disc","total_disc_for_hotels","avg_disc_for_hotels","avg_num_of_rooms_per_hotel_res","avg_num_of_nights_per_hotel_res","tot_num_of_nights_for_hotel_res","num_of_diff_hotels_stayed","num_of_diff_hotel_groups_stayed","num_of_diff_hotel_cities_stayed","num_of_diff_flight_dest","num_of_diff_airlines","num_of_diff_routes","avg_num_of_seats_booked_per_flight","tot_num_of_seats_booked_for_flights","tot_number_of_checked_bags_for_flights","avg_of_checked_bags_for_flights","tot_flight_distance_km","tot_flight_dist_km","avg_flight_dist_km","booking_rate_per_session_segmentation","budget_segmentation","flyer_segmentation","customer_value","ads_per_km","discount_flight_proportion","bargain_hunter_index","avg_session_dur_min"
557876,0,0,grand rapids,28,0,0,0,40,"31-40",8.0000000000000000,8,178,22.03,3,2,1,1,0,6,3,2,1088.10,362.70,1088.10,362.70,0.00,0.00,0.01,0.02,707,353.50,681.5,340.75,25.5,12.75,1.50,1.00,2,2,2,2,2,3,2,1.33,4,0,0.00,8121.349932372206,7919.147100809198,2639.7157002697327,Occasional Booker,Low Budget,Regular Flyer,589.8666666666666667,0.1374011602700012,0.33333333333333333333,0.0004580038675667,2.7537500000000000
557879,0,0,burlington,28,0,0,0,19,"18-25",0,8,450,150.74,0,0,0,0,1,0,0,0,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0.00,0,0,0.00,0.0,0.0,0.0,Never Booker,Low Budget,Rare Flyer,0,0.0,0,0.0,18.8425000000000000
557887,0,0,detroit,28,0,0,0,26,"26-30",9.0000000000000000,8,82,10.18,3,1,0,2,0,2,1,3,545.1,545.10,545.1,545.10,0.0,0.00,0.01,0.00,5744,1914.67,5744,1914.67,0,0.00,1.33,7.67,23,3,3,3,1,1,3,1.00,1,1,1.00,5587.367258889653,5383.614651789923,5383.614651789923,Occasional Booker,High Budget,Rare Flyer,2096.3666666666666667,0.10125167480528482,0.66666666666666666667,0.0006750111653686,1.2725000000000000
557921,0,0,tucson,28,0,1,0,44,"41-50",8.5000000000000000,8,115,14.45,4,2,1,2,0,7,3,4,1155.29,288.82,1155.29,288.82,0.00,0.00,0.09,0.02,1676,419.00,1676,419.00,0,0.00,1.00,2.00,8,4,4,4,4,4,4,1.00,4,3,0.75,13137.855513236305,13611.40036903901,3402.8500922597523,Rare Booker,Low Budget,Regular Flyer,707.8225000000000000,0.08487664521483514,0.50000000000000000000,0.003819449034667581,1.8062500000000000
557932,0,0,new york,28,1,0,0,32,"31-40",9.7500000000000000,8,131,16.19,4,2,1,1,0,8,4,3,1405.71,351.43,1244.1975,311.05,161.5125,40.38,0.05,0.01,1794,598.00,1790.30,596.77,3.70,1.23,1.00,2.33,7,3,3,3,4,3,4,1.00,4,3,0.75,15363.212575173327,15220.93252280681,3805.2331307017025,Rare Booker,Low Budget,Regular Flyer,758.6243750000000000,0.08174252780739377,0.25000000000000000000,0.0010217815975924222,2.0237500000000000
557956,0,0,shreveport,28,1,1,1,66,"50+",5.0000000000000000,8,115,14.28,3,3,0,3,0,2,1,3,394.67,394.67,394.67,394.67,0.00,0.00,0.09,0.00,4464,1488.00,4464,1488.00,0,0.00,1.00,9.00,27,3,3,3,1,1,3,1.00,1,0,0.00,4005.6500011764288,4180.285174025112,4180.285174025112,Occasional Booker,Moderate Budget,Rare Flyer,1619.5566666666666667,0.09441221915967525,1.00000000000000000000,0.008497099724370773,1.7850000000000000
557957,0,1,montreal,28,0,1,0,49,"41-50",5.5000000000000000,9,77,9.76,2,1,0,1,0,4,2,1,1238.85,619.43,1238.85,619.43,0.00,0.00,0.03,0.00,2075,2075.00,2075,2075.00,0,0.00,1.00,5.00,5,1,1,1,2,2,2,1.00,2,2,1.00,13180.871523662488,12367.221485431299,6183.610742715649,Occasional Booker,High Budget,Rare Flyer,1656.9250000000000000,0.10017205574100671,0.50000000000000000000,0.0015025808361151007,1.08444444444444444444
557963,0,0,newport news,28,0,1,0,47,"41-50",7.0000000000000000,8,246,131.23,2,1,1,0,1,4,2,2,216.83,108.42,216.83,108.42,0.00,0.00,0.00,0.06,551,275.50,551,275.50,0,0.00,1.00,4.00,8,2,2,2,2,2,2,1.00,2,0,0.00,2484.0630897715264,2497.731195256066,1248.865597628033,Occasional Booker,Low Budget,Rare Flyer,383.9150000000000000,0.08681078268623327,0.00000000000000000000,0.0,16.4037500000000000
557986,0,0,san jose,28,0,0,0,19,"18-25",10.0000000000000000,10,125,15.61,2,1,0,1,0,4,2,2,669.9,334.95,669.9,334.95,0.0,0.00,0.04,0.00,1060,530.00,1060,530.00,0,0.00,1.00,3.00,6,2,2,2,2,2,2,1.00,2,2,1.00,8177.60076466899,8126.780430482478,4063.390215241239,Occasional Booker,Low Budget,Rare Flyer,864.9500000000000000,0.08243116763525365,0.50000000000000000000,0.0016486233527050731,1.5610000000000000
557992,0,0,sacramento,28,0,1,0,60,"50+",0,9,74,9.28,0,2,1,1,0,0,0,0,0,0.00,0,0.00,0,0.00,0.03,0.02,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0.00,0,0,0.00,0.0,0.0,0.0,Never Booker,Low Budget,Rare Flyer,0,0.0,0,0.0,1.03111111111111111111
558018,0,0,memphis,28,0,1,0,49,"41-50",6.5000000000000000,8,97,12.15,2,1,0,4,0,4,2,2,982.26,491.13,982.26,491.13,0.00,0.00,0.08,0.00,576,288.00,576,288.00,0,0.00,1.00,2.50,5,2,2,2,2,2,2,1.00,2,1,0.50,10979.485067118396,11491.85474841941,5745.927374209705,Occasional Booker,Low Budget,Rare Flyer,779.1300000000000000,0.0854744531238615,2.0000000000000000,0.01367591249981784,1.5187500000000000
558019,0,1,london,28,0,1,0,40,"31-40",11.0000000000000000,8,103,12.58,2,1,0,1,0,4,2,2,526.73,263.37,526.73,263.37,0.00,0.00,0.03,0.00,934,467.00,934,467.00,0,0.00,1.00,2.00,4,2,2,2,2,2,2,1.00,2,1,0.50,6450.227750878063,6827.5289035673395,3413.7644517836698,Occasional Booker,Low Budget,Rare Flyer,730.3650000000000000,0.0771479707284413,0.50000000000000000000,0.0011572195609266195,1.5725000000000000
558081,1,0,austin,28,0,1,0,51,"50+",7.6666666666666667,8,110,13.74,3,0,0,0,0,6,3,3,911.16,303.72,911.16,303.72,0.00,0.00,0.00,0.00,1530,510.00,1530,510.00,0,0.00,1.00,5.33,16,3,3,3,3,3,3,1.00,3,0,0.00,10759.282676736779,11403.24402321888,3801.08134107296,Occasional Booker,Low Budget,Regular Flyer,813.7200000000000000,0.07990357815238615,0.00000000000000000000,0.0,1.7175000000000000
558114,0,0,omaha,28,0,1,0,49,"41-50",7.6666666666666667,9,350,138.45,3,0,0,0,1,4,2,3,574.32,287.16,574.32,287.16,0.00,0.00,0.00,0.00,3096,1032.00,3096,1032.00,0,0.00,1.00,4.67,14,3,3,3,2,2,3,1.00,2,1,0.50,6318.758210201777,6456.778938222008,3228.389469111004,Occasional Booker,Moderate Budget,Rare Flyer,1223.4400000000000000,0.08894837588448545,0.00000000000000000000,0.0,15.3833333333333333
558138,0,0,dallas,28,0,0,0,37,"31-40",7.2500000000000000,8,163,20.13,4,2,0,2,0,8,4,4,1489.46,372.37,1407.093,351.77,82.367,20.59,0.04,0.00,2395,598.75,2395,598.75,0,0.00,1.00,2.25,9,4,3,3,3,4,3,1.00,4,3,0.75,16710.79546642233,17373.737052899764,4343.434263224941,Rare Booker,Low Budget,Regular Flyer,950.5232500000000000,0.08098965672817923,0.50000000000000000000,0.0016197931345635847,2.5162500000000000
558147,0,0,cleveland,28,0,1,0,76,"50+",4.0000000000000000,8,114,14.12,1,1,1,0,0,0,0,1,0,0.00,0,0.00,0,0.00,0.00,0.07,10764,10764.00,10764,10764.00,0,0.00,2.00,13.00,13,1,1,1,0,0,1,0.00,0,0,0.00,0.0,0.0,0.0,Frequent Booker,Luxury Budget,Rare Flyer,10764.0000000000000000,0.0,0.00000000000000000000,0.0,1.7650000000000000
558202,0,0,san diego,28,0,0,0,19,"18-25",7.3333333333333333,8,68,8.51,3,2,1,1,0,4,2,2,2246.75,1123.38,1987.2495,993.62,259.5005,129.75,0.07,0.03,4660,2330.00,4660,2330.00,0,0.00,2.00,3.00,6,2,2,2,2,2,3,2.00,4,0,0.00,11595.861839173385,12003.772304543405,6001.8861522717025,Occasional Booker,Luxury Budget,Rare Flyer,2215.7498333333333333,0.16555208226065982,0.33333333333333333333,0.003862881919415396,1.06375000000000000000
558204,0,0,denver,28,0,0,0,61,"50+",8.3333333333333333,8,118,14.70,3,3,1,2,0,6,3,2,1100.38,366.79,1074.034,358.01,26.346,8.78,0.03,0.02,1664,832.00,1664,832.00,0,0.00,1.00,3.50,7,2,2,2,3,3,3,1.00,3,2,0.67,12358.383856826822,12604.555107563876,4201.518369187958,Occasional Booker,Moderate Budget,Regular Flyer,912.6780000000000000,0.08520998883613769,0.66666666666666666667,0.0017041997767227536,1.8375000000000000
558251,0,0,san antonio,28,1,1,1,51,"50+",7.3333333333333333,8,111,13.83,3,2,1,2,0,6,3,3,1715.16,571.72,1488.366,496.12,226.794,75.60,0.07,0.03,3205,1068.33,3205,1068.33,0,0.00,1.67,2.33,7,3,3,3,3,2,3,1.67,5,1,0.33,10320.961097064155,10773.561815328103,3591.1872717760343,Occasional Booker,Moderate Budget,Regular Flyer,1564.4553333333333333,0.13814985475670866,0.66666666666666666667,0.006446993221979737,1.7287500000000000
558270,1,0,denver,28,0,1,0,46,"41-50",9.0000000000000000,10,408,50.39,4,1,0,3,0,8,4,4,2178.16,544.54,2178.16,544.54,0.00,0.00,0.03,0.00,651,162.75,651,162.75,0,0.00,1.50,1.25,5,4,4,4,4,4,4,1.50,6,2,0.50,15311.025638949606,15305.11854087401,3826.2796352185023,Occasional Booker,Low Budget,Regular Flyer,707.2900000000000000,0.14231578763555364,0.75000000000000000000,0.0032021052217999567,5.0390000000000000
558277,1,0,houston,28,0,0,0,51,"50+",9.4000000000000000,8,136,16.91,5,0,0,0,0,10,5,5,2742.29,548.46,2742.29,548.46,0.00,0.00,0.00,0.00,10254,2050.80,10254,2050.80,0,0.00,1.20,3.40,17,5,5,3,3,5,3,1.20,6,7,1.40,23119.41721248992,24361.926460996834,4872.385292199367,Rare Booker,High Budget,Frequent Flyer,2599.2580000000000000,0.11256457917605059,0.00000000000000000000,0.0,2.1137500000000000
558294,0,0,memphis,28,0,1,0,34,"31-40",6.3333333333333333,8,161,20.01,3,3,1,3,0,6,3,3,1127.49,375.83,1080.738,360.25,46.752,15.58,0.06,0.02,2345,781.67,2140.9,713.63,204.1,68.03,1.00,5.00,15,3,3,3,3,3,3,1.00,3,0,0.00,12532.279567002026,12557.429407675616,4185.809802558539,Occasional Booker,Moderate Budget,Regular Flyer,1073.8793333333333333,0.08606363332127583,1.00000000000000000000,0.00516381799927655,2.5012500000000000
558300,0,0,san diego,28,1,0,0,41,"41-50",6.6666666666666667,8,100,12.60,3,1,0,2,0,6,3,3,2405.23,801.74,2405.23,801.74,0.00,0.00,0.03,0.00,669,223.00,669,223.00,0,0.00,1.33,1.67,5,3,3,3,3,3,3,1.33,4,2,0.67,18328.706644590766,19196.287483101412,6398.762494367137,Occasional Booker,Moderate Budget,Regular Flyer,1024.7433333333333333,0.12529662322036675,0.66666666666666666667,0.0025059324644073344,1.5750000000000000
558362,1,0,new york,28,1,1,1,52,"50+",6.5000000000000000,8,183,22.42,4,1,0,1,0,8,4,4,1416.00,354.00,1416.00,354.00,0.00,0.00,0.03,0.00,2030,507.50,2030,507.50,0,0.00,1.00,2.50,10,4,3,4,4,3,4,1.00,4,3,0.75,15163.128245457516,15746.323433037865,3936.5808582594664,Rare Booker,Low Budget,Regular Flyer,861.5000000000000000,0.08992575352726752,0.25000000000000000000,0.0006744431514545,2.8025000000000000
558388,0,0,houston,28,1,1,1,41,"41-50",5.5000000000000000,8,152,18.76,4,4,2,2,0,6,3,4,1938.32,646.11,1877.6315,625.88,60.6885,20.23,0.03,0.04,1641,410.25,1577.8,394.45,63.2,15.80,1.50,2.75,11,4,4,4,3,3,4,1.67,5,4,1.33,12974.873013695753,13469.808895884587,4489.936298628196,Rare Booker,Moderate Budget,Regular Flyer,863.8578750000000000,0.13939555598102585,0.50000000000000000000,0.0020909333397153874,2.3450000000000000
558394,0,0,memphis,28,0,1,0,58,"50+",7.0000000000000000,9,132,16.46,2,1,0,2,0,3,1,2,627.17,313.59,627.17,313.59,0.00,0.00,0.01,0.00,2178,1089.00,2178,1089.00,0,0.00,1.00,6.00,12,2,2,2,2,2,2,1.00,2,2,1.00,6835.440735057463,7330.5172614133135,3665.2586307066567,Occasional Booker,Moderate Budget,Rare Flyer,1402.5850000000000000,0.08555603617514468,1.00000000000000000000,0.0008555603617514,1.8288888888888889
558395,0,0,houston,28,1,0,0,37,"31-40",5.0000000000000000,8,164,20.18,1,1,0,1,0,0,0,1,0,0.00,0,0.00,0,0.00,0.10,0.00,1224,1224.00,1224,1224.00,0,0.00,1.00,9.00,9,1,1,1,0,0,1,0.00,0,0,0.00,0.0,0.0,0.0,Frequent Booker,Moderate Budget,Rare Flyer,1224.0000000000000000,0.0,1.00000000000000000000,0.0,2.5225000000000000
558437,0,0,louisville,28,1,1,1,45,"41-50",6.0000000000000000,10,94,11.63,1,3,2,2,0,2,1,1,159.41,159.41,159.41,159.41,0.00,0.00,0.06,0.05,824,824.00,782.80,782.80,41.20,41.20,1.00,4.00,4,1,1,1,1,1,1,1.00,1,0,0.00,1637.335137534446,1666.9566686829646,1666.9566686829646,Super Booker,Low Budget,Rare Flyer,942.2100000000000000,0.09562936037560427,2.0000000000000000,0.011475523245072512,1.1630000000000000
558466,0,1,ottawa,28,0,0,0,41,"41-50",9.0000000000000000,9,159,19.80,2,1,0,3,0,4,2,2,672.82,336.41,672.82,336.41,0.00,0.00,0.04,0.00,550,275.00,550,275.00,0,0.00,1.00,1.00,2,2,2,2,2,1,2,1.00,2,0,0.00,7569.701970739372,7204.3322037664575,3602.1661018832287,Occasional Booker,Low Budget,Rare Flyer,611.4100000000000000,0.09339102930987091,1.5000000000000000,0.005603461758592255,2.2000000000000000
558489,0,0,new york,28,0,0,0,26,"26-30",10.3333333333333333,8,103,12.69,3,1,1,0,0,6,3,2,1105.13,368.38,1105.13,368.38,0.00,0.00,0.00,0.04,252,126.00,252,126.00,0,0.00,1.00,1.00,2,2,2,2,3,3,3,1.00,3,2,0.67,13613.421957056984,13129.463078280016,4376.487692760005,Occasional Booker,Low Budget,Regular Flyer,452.3766666666666667,0.08417175884581368,0.00000000000000000000,0.0,1.5862500000000000
558506,0,0,new york,28,1,1,1,57,"50+",7.0000000000000000,8,67,8.26,2,1,0,1,0,4,2,2,167.76,83.88,162.405,81.20,5.355,2.68,0.03,0.00,840,420.00,840,420.00,0,0.00,1.00,2.00,4,2,2,2,2,2,2,1.00,2,1,0.50,1987.6746058940485,1998.2039980288905,999.1019990144453,Occasional Booker,Low Budget,Rare Flyer,501.2025000000000000,0.08127548546604996,0.50000000000000000000,0.0012191322819907493,1.03250000000000000000
558513,0,1,quebec,28,1,0,0,47,"41-50",7.0000000000000000,8,113,13.93,3,0,0,0,0,6,3,3,1132.01,377.34,1132.01,377.34,0.00,0.00,0.00,0.00,6236,2078.67,6236,2078.67,0,0.00,1.33,4.00,12,3,3,2,2,3,2,1.33,4,1,0.33,11324.232352305668,10854.664801553588,3618.221600517863,Occasional Booker,High Budget,Regular Flyer,2456.0033333333333333,0.10428788181814509,0.00000000000000000000,0.0,1.7412500000000000
558651,0,0,philadelphia,28,1,1,1,46,"41-50",8.5000000000000000,8,89,11.08,2,2,0,2,0,4,2,1,118.49,59.25,114.206,57.10,4.284,2.14,0.06,0.00,318,318.00,318,318.00,0,0.00,1.00,2.00,2,1,1,1,2,2,2,1.00,2,2,1.00,1349.8154717451155,1364.6459831586474,682.3229915793237,Occasional Booker,Low Budget,Rare Flyer,216.1030000000000000,0.0836891042874399,1.00000000000000000000,0.005021346257246394,1.3850000000000000
558659,0,0,winston-salem,28,0,1,0,45,"41-50",6.0000000000000000,8,69,8.55,1,1,0,2,0,2,1,1,673.16,673.16,673.16,673.16,0.00,0.00,0.07,0.00,108,108.00,108,108.00,0,0.00,1.00,2.00,2,1,1,1,1,1,1,1.00,1,0,0.00,7376.027774983444,7495.9325985643345,7495.9325985643345,Frequent Booker,Low Budget,Rare Flyer,781.1600000000000000,0.08980336884685003,2.0000000000000000,0.012572471638559006,1.06875000000000000000
558682,0,0,laredo,28,1,1,1,45,"41-50",6.6666666666666667,9,131,16.37,3,3,2,2,0,4,2,3,983.57,491.79,930.32,465.16,53.25,26.63,0.08,0.08,1016,338.67,947.6,315.87,68.4,22.80,1.00,3.00,9,3,3,3,2,2,3,1.00,2,1,0.50,11118.01286381248,11755.71925738933,5877.859628694665,Occasional Booker,Low Budget,Rare Flyer,625.9733333333333333,0.07913765033264347,0.66666666666666666667,0.004220674684407652,1.8188888888888889
558774,0,1,london,28,0,1,0,46,"41-50",9.0000000000000000,8,90,11.21,2,1,0,2,0,4,2,1,753.33,376.67,753.33,376.67,0.00,0.00,0.04,0.00,306,306.00,306,306.00,0,0.00,1.00,2.00,2,1,1,1,2,2,2,1.00,2,1,0.50,7889.603112903782,7530.565067693481,3765.2825338467405,Occasional Booker,Low Budget,Rare Flyer,529.6650000000000000,0.10003631775679427,1.00000000000000000000,0.004001452710271771,1.4012500000000000
558786,0,0,houston,28,1,1,1,40,"31-40",9.3333333333333333,9,181,22.36,3,2,1,1,0,6,3,2,994.35,331.45,994.35,331.45,0.00,0.00,0.02,0.02,762,381.00,762,381.00,0,0.00,1.00,3.50,7,2,2,2,3,3,3,1.00,3,0,0.00,12065.821409058512,12222.92591842706,4074.3086394756865,Occasional Booker,Low Budget,Regular Flyer,585.4500000000000000,0.08135122528239627,0.33333333333333333333,0.0005423415018826,2.4844444444444444
558838,0,0,orlando,28,0,0,0,40,"31-40",6.4000000000000000,9,178,22.23,5,4,2,2,0,10,5,4,2553.66,510.73,2414.448,482.89,139.212,27.84,0.04,0.03,3578,894.50,3183.20,795.80,394.80,98.70,1.00,3.50,14,4,4,4,5,4,5,1.00,5,0,0.00,29410.015336871144,31176.43201508579,6235.286403017158,Rare Booker,Moderate Budget,Frequent Flyer,1119.5296000000000000,0.07744465430911678,0.40000000000000000000,0.0012391144689458684,2.4700000000000000
558851,0,0,memphis,28,0,1,0,35,"31-40",0,8,159,75.46,0,2,1,1,1,0,0,0,0,0.00,0,0.00,0,0.00,0.03,0.03,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0.00,0,0,0.00,0.0,0.0,0.0,Never Booker,Low Budget,Rare Flyer,0,0.0,0,0.0,9.4325000000000000
558852,0,0,austin,28,1,0,0,60,"50+",0,9,142,17.68,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0.00,0,0,0.00,0.0,0.0,0.0,Never Booker,Low Budget,Rare Flyer,0,0.0,0,0.0,1.9644444444444444
558919,0,0,orlando,28,1,0,0,19,"18-25",0,8,100,12.35,0,2,1,1,0,0,0,0,0,0.00,0,0.00,0,0.00,0.03,0.03,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0.00,0,0,0.00,0.0,0.0,0.0,Never Booker,Low Budget,Rare Flyer,0,0.0,0,0.0,1.5437500000000000
558920,0,0,houston,28,0,0,0,46,"41-50",6.5000000000000000,9,162,20.17,4,2,1,1,0,8,4,4,1461.40,365.35,1375.0775,343.77,86.3225,21.58,0.04,0.01,2390,597.50,2390,597.50,0,0.00,1.00,3.25,13,4,3,4,4,4,4,1.00,4,3,0.75,16780.753518325462,17416.170790580007,4354.042697645002,Occasional Booker,Low Budget,Regular Flyer,941.2693750000000000,0.07895406611100454,0.25000000000000000000,0.00078954066111,2.2411111111111111
558966,0,0,austin,28,1,1,1,45,"41-50",8.0000000000000000,9,120,14.91,3,3,1,2,0,6,3,3,859.47,286.49,829.3920,276.46,30.0780,10.03,0.04,0.01,641,213.67,641,213.67,0,0.00,1.33,1.67,5,3,3,3,3,2,3,1.33,4,1,0.33,9232.894757449356,9500.15791047,3166.7193034899997,Occasional Booker,Low Budget,Regular Flyer,490.1306666666666667,0.0873029698891571,0.66666666666666666667,0.0023280791970441894,1.6566666666666667
558987,1,1,montreal,28,0,0,0,48,"41-50",9.0000000000000000,8,115,14.25,3,1,0,2,0,4,2,3,831.63,415.82,831.63,415.82,0.00,0.00,0.07,0.00,2439,813.00,2439,813.00,0,0.00,1.00,4.67,14,3,3,3,2,2,3,1.00,2,2,1.00,9418.885377826584,8861.814418993192,4430.907209496596,Occasional Booker,Moderate Budget,Rare Flyer,1090.2100000000000000,0.09384421301100583,0.66666666666666666667,0.004379396607180272,1.7812500000000000
558988,0,1,calgary,28,0,1,0,64,"50+",9.3333333333333333,8,179,22.35,3,2,1,2,0,6,3,3,1415.81,471.94,1314.3555,438.12,101.4545,33.82,0.06,0.03,5466,1822.00,5295.0,1765.00,171.0,57.00,1.00,5.67,17,3,3,3,3,3,3,1.00,3,1,0.33,15326.458638682232,14635.573168903606,4878.5243896345355,Occasional Booker,High Budget,Regular Flyer,2203.1185000000000000,0.08980553647141257,0.66666666666666666667,0.0035922214588565023,2.7937500000000000
559068,0,1,ottawa,28,0,1,0,38,"31-40",16.0000000000000000,9,251,39.93,2,0,0,0,1,4,2,1,716.42,358.21,716.42,358.21,0.00,0.00,0.00,0.00,880,880.00,880,880.00,0,0.00,1.00,4.00,4,1,1,1,2,2,2,1.00,2,1,0.50,7785.65154256753,8241.338154754785,4120.669077377393,Occasional Booker,Moderate Budget,Rare Flyer,798.2100000000000000,0.08693005754006905,0.00000000000000000000,0.0,4.4366666666666667
559071,0,0,los angeles,28,1,0,0,41,"41-50",9.0000000000000000,8,72,8.93,3,3,0,4,0,4,2,1,564.70,282.35,531.8320,265.92,32.8680,16.43,0.07,0.00,1015,1015.00,1015,1015.00,0,0.00,1.00,5.00,5,1,1,1,2,2,3,1.00,2,1,0.50,6216.659430976142,6108.493302955856,3054.246651477928,Occasional Booker,Moderate Budget,Rare Flyer,515.6106666666666667,0.08706435017987993,1.3333333333333333,0.008126006016788794,1.11625000000000000000
559093,1,0,new york,28,0,1,0,44,"41-50",6.6000000000000000,8,139,17.21,5,1,1,0,0,6,3,5,1823.55,607.85,1823.55,607.85,0.00,0.00,0.00,0.01,1719,343.80,1712.00,342.40,7.00,1.40,1.00,2.80,14,5,5,5,3,3,5,1.00,3,1,0.33,19540.6478524911,19142.222198202046,6380.740732734015,Rare Booker,Low Budget,Regular Flyer,707.1100000000000000,0.09526323438933224,0.00000000000000000000,0.0,2.1512500000000000
559094,0,1,vancouver,28,1,1,1,53,"50+",10.0000000000000000,8,83,10.30,1,0,0,0,0,0,0,1,0,0.00,0,0.00,0,0.00,0.00,0.00,1652,1652.00,1652,1652.00,0,0.00,2.00,2.00,2,1,1,1,0,0,1,0.00,0,0,0.00,0.0,0.0,0.0,Frequent Booker,Moderate Budget,Rare Flyer,1652.0000000000000000,0.0,0.00000000000000000000,0.0,1.2875000000000000
559107,1,0,san antonio,28,1,1,1,52,"50+",7.7500000000000000,8,126,15.66,4,4,1,3,0,6,3,3,754.35,251.45,604.5510,201.52,149.7990,49.93,0.09,0.02,494,164.67,494,164.67,0,0.00,1.00,2.00,6,3,3,3,3,2,4,1.00,3,1,0.33,8497.066024555774,8764.95759069143,2921.6525302304767,Rare Booker,Low Budget,Regular Flyer,274.6377500000000000,0.0689736366371066,0.75000000000000000000,0.004655720473004695,1.9575000000000000
559112,0,1,toronto,28,1,0,0,45,"41-50",5.6666666666666667,8,102,12.82,3,0,0,0,0,6,3,2,764.81,254.94,764.81,254.94,0.00,0.00,0.00,0.00,830,415.00,830,415.00,0,0.00,1.00,4.00,8,2,2,2,3,3,3,1.00,3,3,1.00,8761.97266789555,8398.026211897459,2799.3420706324864,Occasional Booker,Low Budget,Regular Flyer,531.6033333333333333,0.09107020872553313,0.00000000000000000000,0.0,1.6025000000000000
559146,0,1,montreal,28,1,1,1,36,"31-40",5.0000000000000000,8,191,23.50,4,1,0,1,0,4,2,3,566.78,283.39,566.78,283.39,0.00,0.00,0.01,0.00,2957,985.67,2957,985.67,0,0.00,1.00,5.67,17,3,3,2,2,2,4,1.00,2,1,0.50,6690.7399645895985,6344.416951120581,3172.2084755602905,Rare Booker,Moderate Budget,Rare Flyer,880.9450000000000000,0.08933523826801651,0.25000000000000000000,0.00022333809567,2.9375000000000000
559148,0,0,chicago,28,0,1,0,54,"50+",7.3333333333333333,8,127,15.71,3,3,2,2,0,5,2,2,872.59,290.86,872.59,290.86,0.00,0.00,0.02,0.03,334,167.00,323.2,161.60,10.8,5.40,1.50,1.50,3,2,2,2,3,3,3,1.67,5,3,1.00,6012.375354227344,5937.825727479461,1979.2752424931539,Occasional Booker,Low Budget,Regular Flyer,398.5966666666666667,0.14695446448718938,0.66666666666666666667,0.0019593928598291917,1.9637500000000000
559164,1,0,new york,28,0,0,0,45,"41-50",8.0000000000000000,8,66,8.20,1,2,1,1,0,2,1,1,372.54,372.54,372.54,372.54,0.00,0.00,0.01,0.01,470,470.00,470,470.00,0,0.00,1.00,2.00,2,1,1,1,1,1,1,1.00,1,1,1.00,4307.562930993064,4171.626625422681,4171.626625422681,Frequent Booker,Low Budget,Rare Flyer,842.5400000000000000,0.08930329424250744,1.00000000000000000000,0.0008930329424251,1.02500000000000000000
559176,0,0,columbus,28,1,1,1,65,"50+",6.0000000000000000,8,171,21.20,2,3,1,2,0,2,1,2,544.33,544.33,489.897,489.90,54.433,54.43,0.10,0.01,818,409.00,818,409.00,0,0.00,1.00,2.50,5,2,2,2,1,1,2,1.00,1,0,0.00,6485.866184128241,6941.421793598275,6941.421793598275,Occasional Booker,Low Budget,Rare Flyer,653.9485000000000000,0.0705758869820888,1.00000000000000000000,0.0070575886982088805,2.6500000000000000
559194,0,1,victoria,28,0,1,0,61,"50+",101.5000000000000000,8,121,14.99,2,2,1,2,0,4,2,2,1021.80,510.90,1021.80,510.90,0.00,0.00,0.07,0.02,1294,647.00,1294,647.00,0,0.00,1.00,6.00,12,2,2,2,2,2,2,1.00,2,1,0.50,11735.4082561885,11240.93232061989,5620.466160309945,Occasional Booker,Moderate Budget,Rare Flyer,1157.9000000000000000,0.09089993346242761,1.00000000000000000000,0.006362995342369933,1.8737500000000000
559211,0,0,columbus,28,1,1,1,44,"41-50",8.0000000000000000,8,142,17.80,4,3,1,2,0,8,4,4,960.85,240.21,954.0090,238.50,6.8410,1.71,0.04,0.01,1622,405.50,1622,405.50,0,0.00,1.00,3.00,12,4,4,3,3,4,3,1.00,4,2,0.50,10611.486559268575,10483.194673538299,2620.7986683845747,Rare Booker,Low Budget,Regular Flyer,644.0022500000000000,0.09100365200773305,0.50000000000000000000,0.001820073040154661,2.2250000000000000
